city,area,gender,total,total_age1,age_0,age_1,age_2,age_3,age_4,total_age2,age_5,age_6,age_7,age_8,age_9,total_age3,age_10,age_11,age_12,age_13,age_14,total_age4,age_15,age_16,age_17,age_18,age_19,total_age5,age_20,age_21,age_22,age_23,age_24,total_age6,age_25,age_26,age_27,age_28,age_29,total_age7,age_30,age_31,age_32,age_33,age_34,total_age8,age35,age_36,age_37,age_38,age_39,total_age9,age_40,age_41,age_42,age_43,age_44,total_age10,age45,age_46,age_47,age_48,age_49,total_age11,age_50,age_51,age_52,age_53,age_54,total_age12,age55,age_56,age_57,age_58,age_59,total_age13,age_60,age_61,age_62,age_63,age_64,total_age14,age65,age_66,age_67,age_68,age_69,total_age15,age_70,age_71,age_72,age_73,age_74,total_age16,age75,age_76,age_77,age_78,age_79,total_age17,age_80,age_81,age_82,age_83,age_84,total_age18,age85,age_86,age_87,age_88,age_89,total_age19,age_90,age_91,age_92,age_93,age_94,total_age20,age95,age_96,age_97,age_98,age_99,total_age21
新竹市,總 計,計,444406 ,25087 ,3967 ,4617 ,5206 ,5620 ,5677 ,26785 ,5709 ,6105 ,5054 ,4714 ,5203 ,25043 ,5200 ,5032 ,5017 ,4891 ,4903 ,26844 ,5070 ,5184 ,5628 ,5694 ,5268 ,27722 ,5128 ,5840 ,5775 ,5586 ,5393 ,27545 ,5537 ,5404 ,5502 ,5647 ,5455 ,30365 ,5540 ,5541 ,5642 ,6498 ,7144 ,42357 ,7630 ,8349 ,8750 ,8850 ,8778 ,39820 ,8464 ,8551 ,8314 ,7474 ,7017 ,34910 ,6932 ,6998 ,7041 ,6937 ,7002 ,31469 ,6591 ,6214 ,6307 ,6274 ,6083 ,29018 ,6154 ,6026 ,5621 ,5664 ,5553 ,24880 ,5261 ,4835 ,5051 ,5046 ,4687 ,19663 ,4380 ,4404 ,4144 ,3449 ,3286 ,11232 ,2701 ,2588 ,1931 ,1904 ,2108 ,9224 ,2033 ,2025 ,1771 ,1774 ,1621 ,6099 ,1422 ,1397 ,1175 ,1140 ,965 ,3952 ,914 ,853 ,802 ,756 ,627 ,1875 ,556 ,446 ,353 ,302 ,218 ,447 ,180 ,100 ,87 ,53 ,27 ,69 
新竹市,總 計,男,219235 ,12866 ,2006 ,2375 ,2647 ,2918 ,2920 ,13939 ,2946 ,3172 ,2629 ,2454 ,2738 ,13102 ,2817 ,2567 ,2639 ,2510 ,2569 ,13988 ,2640 ,2736 ,2933 ,2927 ,2752 ,14332 ,2658 ,3031 ,2981 ,2878 ,2784 ,14193 ,2827 ,2797 ,2875 ,2901 ,2793 ,14968 ,2818 ,2769 ,2837 ,3130 ,3414 ,20245 ,3642 ,4026 ,4154 ,4284 ,4139 ,19390 ,4050 ,4162 ,4025 ,3695 ,3458 ,17052 ,3378 ,3433 ,3417 ,3438 ,3386 ,15693 ,3317 ,3110 ,3125 ,3133 ,3008 ,14277 ,3099 ,2988 ,2774 ,2724 ,2692 ,11778 ,2569 ,2220 ,2369 ,2381 ,2239 ,9131 ,2083 ,2024 ,1914 ,1596 ,1514 ,5059 ,1254 ,1219 ,856 ,815 ,915 ,3837 ,875 ,853 ,732 ,712 ,665 ,2436 ,564 ,556 ,470 ,466 ,380 ,1766 ,367 ,395 ,362 ,355 ,287 ,935 ,274 ,219 ,199 ,141 ,102 ,215 ,87 ,50 ,44 ,25 ,9 ,33 
新竹市,總 計,女,225171 ,12221 ,1961 ,2242 ,2559 ,2702 ,2757 ,12846 ,2763 ,2933 ,2425 ,2260 ,2465 ,11941 ,2383 ,2465 ,2378 ,2381 ,2334 ,12856 ,2430 ,2448 ,2695 ,2767 ,2516 ,13390 ,2470 ,2809 ,2794 ,2708 ,2609 ,13352 ,2710 ,2607 ,2627 ,2746 ,2662 ,15397 ,2722 ,2772 ,2805 ,3368 ,3730 ,22112 ,3988 ,4323 ,4596 ,4566 ,4639 ,20430 ,4414 ,4389 ,4289 ,3779 ,3559 ,17858 ,3554 ,3565 ,3624 ,3499 ,3616 ,15776 ,3274 ,3104 ,3182 ,3141 ,3075 ,14741 ,3055 ,3038 ,2847 ,2940 ,2861 ,13102 ,2692 ,2615 ,2682 ,2665 ,2448 ,10532 ,2297 ,2380 ,2230 ,1853 ,1772 ,6173 ,1447 ,1369 ,1075 ,1089 ,1193 ,5387 ,1158 ,1172 ,1039 ,1062 ,956 ,3663 ,858 ,841 ,705 ,674 ,585 ,2186 ,547 ,458 ,440 ,401 ,340 ,940 ,282 ,227 ,154 ,161 ,116 ,232 ,93 ,50 ,43 ,28 ,18 ,36 
新竹市,東區,計,214812 ,13100 ,1940 ,2319 ,2791 ,2947 ,3103 ,15438 ,3145 ,3405 ,2972 ,2792 ,3124 ,14620 ,3061 ,3089 ,3003 ,2745 ,2722 ,13287 ,2619 ,2620 ,2779 ,2764 ,2505 ,12516 ,2405 ,2682 ,2589 ,2465 ,2375 ,12238 ,2525 ,2321 ,2467 ,2451 ,2474 ,13771 ,2500 ,2536 ,2541 ,2973 ,3221 ,20352 ,3566 ,3978 ,4152 ,4331 ,4325 ,19855 ,4232 ,4223 ,4242 ,3730 ,3428 ,16929 ,3463 ,3369 ,3443 ,3293 ,3361 ,14539 ,3062 ,2892 ,2866 ,2917 ,2802 ,12918 ,2746 ,2653 ,2506 ,2498 ,2515 ,11056 ,2365 ,2204 ,2236 ,2266 ,1985 ,8867 ,1952 ,1996 ,1852 ,1552 ,1515 ,5077 ,1222 ,1164 ,893 ,855 ,943 ,4248 ,946 ,912 ,808 ,842 ,740 ,2935 ,681 ,703 ,564 ,534 ,453 ,1888 ,430 ,410 ,371 ,362 ,315 ,907 ,271 ,213 ,172 ,149 ,102 ,233 ,95 ,55 ,42 ,30 ,11 ,38 
新竹市,東區,男,105629 ,6700 ,956 ,1182 ,1425 ,1533 ,1604 ,8057 ,1613 ,1792 ,1558 ,1450 ,1644 ,7693 ,1671 ,1595 ,1576 ,1415 ,1436 ,6847 ,1334 ,1336 ,1447 ,1437 ,1293 ,6487 ,1269 ,1373 ,1351 ,1269 ,1225 ,6302 ,1299 ,1195 ,1269 ,1270 ,1269 ,6693 ,1255 ,1268 ,1248 ,1404 ,1518 ,9522 ,1704 ,1904 ,1943 ,2036 ,1935 ,9463 ,1928 ,2017 ,2047 ,1809 ,1662 ,8191 ,1667 ,1612 ,1652 ,1620 ,1640 ,7269 ,1592 ,1442 ,1404 ,1446 ,1385 ,6459 ,1395 ,1303 ,1292 ,1228 ,1241 ,5250 ,1146 ,1031 ,1042 ,1078 ,953 ,4108 ,966 ,925 ,829 ,714 ,674 ,2266 ,565 ,534 ,393 ,369 ,405 ,1734 ,394 ,364 ,328 ,352 ,296 ,1154 ,269 ,272 ,221 ,217 ,175 ,850 ,179 ,188 ,168 ,178 ,137 ,448 ,133 ,104 ,92 ,79 ,40 ,115 ,49 ,29 ,19 ,14 ,4 ,21 
新竹市,東區,女,109183 ,6400 ,984 ,1137 ,1366 ,1414 ,1499 ,7381 ,1532 ,1613 ,1414 ,1342 ,1480 ,6927 ,1390 ,1494 ,1427 ,1330 ,1286 ,6440 ,1285 ,1284 ,1332 ,1327 ,1212 ,6029 ,1136 ,1309 ,1238 ,1196 ,1150 ,5936 ,1226 ,1126 ,1198 ,1181 ,1205 ,7078 ,1245 ,1268 ,1293 ,1569 ,1703 ,10830 ,1862 ,2074 ,2209 ,2295 ,2390 ,10392 ,2304 ,2206 ,2195 ,1921 ,1766 ,8738 ,1796 ,1757 ,1791 ,1673 ,1721 ,7270 ,1470 ,1450 ,1462 ,1471 ,1417 ,6459 ,1351 ,1350 ,1214 ,1270 ,1274 ,5806 ,1219 ,1173 ,1194 ,1188 ,1032 ,4759 ,986 ,1071 ,1023 ,838 ,841 ,2811 ,657 ,630 ,500 ,486 ,538 ,2514 ,552 ,548 ,480 ,490 ,444 ,1781 ,412 ,431 ,343 ,317 ,278 ,1038 ,251 ,222 ,203 ,184 ,178 ,459 ,138 ,109 ,80 ,70 ,62 ,118 ,46 ,26 ,23 ,16 ,7 ,17 
新竹市,北區,計,151344 ,7776 ,1296 ,1456 ,1529 ,1764 ,1731 ,8133 ,1768 ,1940 ,1535 ,1408 ,1482 ,7200 ,1549 ,1391 ,1422 ,1432 ,1406 ,8815 ,1606 ,1684 ,1822 ,1902 ,1801 ,9711 ,1742 ,1983 ,2067 ,1988 ,1931 ,9611 ,1865 ,1958 ,1877 ,2018 ,1893 ,10556 ,1944 ,1889 ,1969 ,2251 ,2503 ,14139 ,2578 ,2782 ,2927 ,2925 ,2927 ,13035 ,2701 ,2892 ,2694 ,2447 ,2301 ,11802 ,2257 ,2408 ,2345 ,2424 ,2368 ,11129 ,2366 ,2203 ,2294 ,2179 ,2087 ,10495 ,2244 ,2184 ,2012 ,2057 ,1998 ,9247 ,1947 ,1792 ,1863 ,1874 ,1771 ,7391 ,1596 ,1674 ,1556 ,1323 ,1242 ,4261 ,1019 ,987 ,726 ,697 ,832 ,3438 ,743 ,759 ,681 ,665 ,590 ,2209 ,520 ,486 ,449 ,420 ,334 ,1494 ,347 ,311 ,303 ,294 ,239 ,723 ,210 ,170 ,140 ,121 ,82 ,163 ,70 ,31 ,33 ,21 ,8 ,16 
新竹市,北區,男,73885 ,3967 ,673 ,754 ,768 ,905 ,867 ,4220 ,914 ,1001 ,789 ,736 ,780 ,3726 ,835 ,688 ,749 ,747 ,707 ,4611 ,832 ,919 ,945 ,971 ,944 ,4979 ,872 ,1031 ,1037 ,1038 ,1001 ,4991 ,966 ,1003 ,1003 ,1044 ,975 ,5211 ,998 ,930 ,990 ,1102 ,1191 ,6683 ,1175 ,1330 ,1348 ,1403 ,1427 ,6299 ,1302 ,1395 ,1271 ,1200 ,1131 ,5696 ,1064 ,1172 ,1142 ,1191 ,1127 ,5475 ,1128 ,1094 ,1124 ,1087 ,1042 ,5017 ,1104 ,1079 ,954 ,939 ,941 ,4301 ,962 ,790 ,854 ,869 ,826 ,3407 ,727 ,761 ,730 ,608 ,581 ,1898 ,469 ,462 ,322 ,284 ,361 ,1393 ,318 ,309 ,272 ,252 ,242 ,882 ,211 ,184 ,183 ,174 ,130 ,655 ,132 ,137 ,140 ,129 ,117 ,381 ,105 ,91 ,83 ,53 ,49 ,85 ,34 ,17 ,21 ,10 ,3 ,8 
新竹市,北區,女,77459 ,3809 ,623 ,702 ,761 ,859 ,864 ,3913 ,854 ,939 ,746 ,672 ,702 ,3474 ,714 ,703 ,673 ,685 ,699 ,4204 ,774 ,765 ,877 ,931 ,857 ,4732 ,870 ,952 ,1030 ,950 ,930 ,4620 ,899 ,955 ,874 ,974 ,918 ,5345 ,946 ,959 ,979 ,1149 ,1312 ,7456 ,1403 ,1452 ,1579 ,1522 ,1500 ,6736 ,1399 ,1497 ,1423 ,1247 ,1170 ,6106 ,1193 ,1236 ,1203 ,1233 ,1241 ,5654 ,1238 ,1109 ,1170 ,1092 ,1045 ,5478 ,1140 ,1105 ,1058 ,1118 ,1057 ,4946 ,985 ,1002 ,1009 ,1005 ,945 ,3984 ,869 ,913 ,826 ,715 ,661 ,2363 ,550 ,525 ,404 ,413 ,471 ,2045 ,425 ,450 ,409 ,413 ,348 ,1327 ,309 ,302 ,266 ,246 ,204 ,839 ,215 ,174 ,163 ,165 ,122 ,342 ,105 ,79 ,57 ,68 ,33 ,78 ,36 ,14 ,12 ,11 ,5 ,8 
新竹市,香山區,計,78250 ,4211 ,731 ,842 ,886 ,909 ,843 ,3214 ,796 ,760 ,547 ,514 ,597 ,3223 ,590 ,552 ,592 ,714 ,775 ,4742 ,845 ,880 ,1027 ,1028 ,962 ,5495 ,981 ,1175 ,1119 ,1133 ,1087 ,5696 ,1147 ,1125 ,1158 ,1178 ,1088 ,6038 ,1096 ,1116 ,1132 ,1274 ,1420 ,7866 ,1486 ,1589 ,1671 ,1594 ,1526 ,6930 ,1531 ,1436 ,1378 ,1297 ,1288 ,6179 ,1212 ,1221 ,1253 ,1220 ,1273 ,5801 ,1163 ,1119 ,1147 ,1178 ,1194 ,5605 ,1164 ,1189 ,1103 ,1109 ,1040 ,4577 ,949 ,839 ,952 ,906 ,931 ,3405 ,832 ,734 ,736 ,574 ,529 ,1894 ,460 ,437 ,312 ,352 ,333 ,1538 ,344 ,354 ,282 ,267 ,291 ,955 ,221 ,208 ,162 ,186 ,178 ,570 ,137 ,132 ,128 ,100 ,73 ,245 ,75 ,63 ,41 ,32 ,34 ,51 ,15 ,14 ,12 ,2 ,8 ,15 
新竹市,香山區,男,39721 ,2199 ,377 ,439 ,454 ,480 ,449 ,1662 ,419 ,379 ,282 ,268 ,314 ,1683 ,311 ,284 ,314 ,348 ,426 ,2530 ,474 ,481 ,541 ,519 ,515 ,2866 ,517 ,627 ,593 ,571 ,558 ,2900 ,562 ,599 ,603 ,587 ,549 ,3064 ,565 ,571 ,599 ,624 ,705 ,4040 ,763 ,792 ,863 ,845 ,777 ,3628 ,820 ,750 ,707 ,686 ,665 ,3165 ,647 ,649 ,623 ,627 ,619 ,2949 ,597 ,574 ,597 ,600 ,581 ,2801 ,600 ,606 ,528 ,557 ,510 ,2227 ,461 ,399 ,473 ,434 ,460 ,1616 ,390 ,338 ,355 ,274 ,259 ,895 ,220 ,223 ,141 ,162 ,149 ,710 ,163 ,180 ,132 ,108 ,127 ,400 ,84 ,100 ,66 ,75 ,75 ,261 ,56 ,70 ,54 ,48 ,33 ,106 ,36 ,24 ,24 ,9 ,13 ,15 ,4 ,4 ,4 ,1 ,2 ,4 
新竹市,香山區,女,38529 ,2012 ,354 ,403 ,432 ,429 ,394 ,1552 ,377 ,381 ,265 ,246 ,283 ,1540 ,279 ,268 ,278 ,366 ,349 ,2212 ,371 ,399 ,486 ,509 ,447 ,2629 ,464 ,548 ,526 ,562 ,529 ,2796 ,585 ,526 ,555 ,591 ,539 ,2974 ,531 ,545 ,533 ,650 ,715 ,3826 ,723 ,797 ,808 ,749 ,749 ,3302 ,711 ,686 ,671 ,611 ,623 ,3014 ,565 ,572 ,630 ,593 ,654 ,2852 ,566 ,545 ,550 ,578 ,613 ,2804 ,564 ,583 ,575 ,552 ,530 ,2350 ,488 ,440 ,479 ,472 ,471 ,1789 ,442 ,396 ,381 ,300 ,270 ,999 ,240 ,214 ,171 ,190 ,184 ,828 ,181 ,174 ,150 ,159 ,164 ,555 ,137 ,108 ,96 ,111 ,103 ,309 ,81 ,62 ,74 ,52 ,40 ,139 ,39 ,39 ,17 ,23 ,21 ,36 ,11 ,10 ,8 ,1 ,6 ,11 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
