city,area,gender,total,total_age1,age_0,age_1,age_2,age_3,age_4,total_age2,age_5,age_6,age_7,age_8,age_9,total_age3,age_10,age_11,age_12,age_13,age_14,total_age4,age_15,age_16,age_17,age_18,age_19,total_age5,age_20,age_21,age_22,age_23,age_24,total_age6,age_25,age_26,age_27,age_28,age_29,total_age7,age_30,age_31,age_32,age_33,age_34,total_age8,age35,age_36,age_37,age_38,age_39,total_age9,age_40,age_41,age_42,age_43,age_44,total_age10,age45,age_46,age_47,age_48,age_49,total_age11,age_50,age_51,age_52,age_53,age_54,total_age12,age55,age_56,age_57,age_58,age_59,total_age13,age_60,age_61,age_62,age_63,age_64,total_age14,age65,age_66,age_67,age_68,age_69,total_age15,age_70,age_71,age_72,age_73,age_74,total_age16,age75,age_76,age_77,age_78,age_79,total_age17,age_80,age_81,age_82,age_83,age_84,total_age18,age85,age_86,age_87,age_88,age_89,total_age19,age_90,age_91,age_92,age_93,age_94,total_age20,age95,age_96,age_97,age_98,age_99,total_age21
新竹市,總 計,計,441817 ,24731 ,4033 ,4800 ,5198 ,5569 ,5131 ,26571 ,6358 ,5593 ,4450 ,5122 ,5048 ,25040 ,5212 ,5067 ,4830 ,5020 ,4911 ,26981 ,5285 ,5319 ,5970 ,5474 ,4933 ,28237 ,5745 ,5821 ,5696 ,5472 ,5503 ,27492 ,5463 ,5372 ,5652 ,5300 ,5705 ,30732 ,5413 ,5335 ,5956 ,6843 ,7185 ,42706 ,7921 ,8546 ,8813 ,8779 ,8647 ,38588 ,7973 ,8953 ,7584 ,7241 ,6837 ,34951 ,6998 ,7083 ,7128 ,7013 ,6729 ,31351 ,6382 ,6231 ,6326 ,6176 ,6236 ,28728 ,6083 ,5798 ,5684 ,5617 ,5546 ,24437 ,4927 ,5132 ,4906 ,4840 ,4632 ,18888 ,4345 ,4495 ,3630 ,3392 ,3026 ,10877 ,2604 ,2343 ,1729 ,2099 ,2102 ,9110 ,2033 ,1921 ,1874 ,1731 ,1551 ,6028 ,1427 ,1308 ,1217 ,1101 ,975 ,4010 ,957 ,857 ,824 ,759 ,613 ,1880 ,551 ,459 ,367 ,272 ,231 ,411 ,144 ,110 ,72 ,56 ,29 ,68 
新竹市,總 計,男,218100 ,12744 ,2077 ,2434 ,2682 ,2887 ,2664 ,13913 ,3269 ,2948 ,2332 ,2608 ,2756 ,13042 ,2741 ,2609 ,2508 ,2632 ,2552 ,14047 ,2793 ,2737 ,3077 ,2848 ,2592 ,14511 ,2995 ,3004 ,2926 ,2837 ,2749 ,14239 ,2844 ,2799 ,2959 ,2740 ,2897 ,15004 ,2731 ,2654 ,2893 ,3303 ,3423 ,20474 ,3868 ,4085 ,4189 ,4150 ,4182 ,18809 ,3830 ,4381 ,3653 ,3544 ,3401 ,17085 ,3399 ,3437 ,3548 ,3393 ,3308 ,15696 ,3226 ,3078 ,3160 ,3117 ,3115 ,14086 ,3033 ,2829 ,2788 ,2724 ,2712 ,11580 ,2359 ,2390 ,2329 ,2293 ,2209 ,8776 ,2039 ,2078 ,1716 ,1565 ,1378 ,4864 ,1222 ,1086 ,749 ,907 ,900 ,3783 ,873 ,826 ,752 ,702 ,630 ,2440 ,574 ,528 ,485 ,446 ,407 ,1844 ,412 ,393 ,392 ,351 ,296 ,936 ,262 ,251 ,185 ,125 ,113 ,194 ,73 ,57 ,32 ,20 ,12 ,33 
新竹市,總 計,女,223717 ,11987 ,1956 ,2366 ,2516 ,2682 ,2467 ,12658 ,3089 ,2645 ,2118 ,2514 ,2292 ,11998 ,2471 ,2458 ,2322 ,2388 ,2359 ,12934 ,2492 ,2582 ,2893 ,2626 ,2341 ,13726 ,2750 ,2817 ,2770 ,2635 ,2754 ,13253 ,2619 ,2573 ,2693 ,2560 ,2808 ,15728 ,2682 ,2681 ,3063 ,3540 ,3762 ,22232 ,4053 ,4461 ,4624 ,4629 ,4465 ,19779 ,4143 ,4572 ,3931 ,3697 ,3436 ,17866 ,3599 ,3646 ,3580 ,3620 ,3421 ,15655 ,3156 ,3153 ,3166 ,3059 ,3121 ,14642 ,3050 ,2969 ,2896 ,2893 ,2834 ,12857 ,2568 ,2742 ,2577 ,2547 ,2423 ,10112 ,2306 ,2417 ,1914 ,1827 ,1648 ,6013 ,1382 ,1257 ,980 ,1192 ,1202 ,5327 ,1160 ,1095 ,1122 ,1029 ,921 ,3588 ,853 ,780 ,732 ,655 ,568 ,2166 ,545 ,464 ,432 ,408 ,317 ,944 ,289 ,208 ,182 ,147 ,118 ,217 ,71 ,53 ,40 ,36 ,17 ,35 
新竹市,東區,計,213066 ,12761 ,1930 ,2445 ,2705 ,2934 ,2747 ,15237 ,3510 ,3178 ,2583 ,3034 ,2932 ,14653 ,3104 ,3119 ,2871 ,2865 ,2694 ,13349 ,2762 ,2637 ,2975 ,2663 ,2312 ,12791 ,2671 ,2658 ,2552 ,2430 ,2480 ,12119 ,2399 ,2377 ,2460 ,2352 ,2531 ,13846 ,2385 ,2398 ,2688 ,3073 ,3302 ,20429 ,3616 ,4021 ,4266 ,4247 ,4279 ,19225 ,3918 ,4469 ,3866 ,3588 ,3384 ,16900 ,3391 ,3474 ,3461 ,3347 ,3227 ,14462 ,2953 ,2863 ,2929 ,2893 ,2824 ,12784 ,2692 ,2552 ,2555 ,2498 ,2487 ,10855 ,2159 ,2346 ,2218 ,2109 ,2023 ,8517 ,1925 ,2024 ,1634 ,1544 ,1390 ,4927 ,1173 ,1089 ,771 ,918 ,976 ,4217 ,923 ,867 ,885 ,800 ,742 ,2887 ,678 ,669 ,554 ,524 ,462 ,1938 ,466 ,413 ,380 ,375 ,304 ,911 ,273 ,210 ,185 ,136 ,107 ,219 ,80 ,61 ,34 ,28 ,16 ,39 
新竹市,東區,男,104841 ,6594 ,983 ,1256 ,1406 ,1539 ,1410 ,7997 ,1811 ,1699 ,1350 ,1546 ,1591 ,7664 ,1672 ,1608 ,1478 ,1520 ,1386 ,6904 ,1434 ,1341 ,1525 ,1398 ,1206 ,6603 ,1373 ,1393 ,1320 ,1253 ,1264 ,6244 ,1232 ,1199 ,1306 ,1218 ,1289 ,6658 ,1195 ,1173 ,1276 ,1447 ,1567 ,9524 ,1757 ,1926 ,1961 ,1931 ,1949 ,9199 ,1830 ,2149 ,1845 ,1709 ,1666 ,8227 ,1636 ,1633 ,1707 ,1621 ,1630 ,7240 ,1509 ,1410 ,1427 ,1463 ,1431 ,6353 ,1342 ,1271 ,1279 ,1251 ,1210 ,5177 ,1054 ,1098 ,1047 ,1000 ,978 ,3939 ,940 ,923 ,760 ,691 ,625 ,2176 ,526 ,508 ,336 ,403 ,403 ,1718 ,375 ,359 ,355 ,334 ,295 ,1154 ,275 ,252 ,216 ,214 ,197 ,890 ,200 ,188 ,191 ,168 ,143 ,453 ,130 ,112 ,102 ,57 ,52 ,105 ,47 ,27 ,14 ,12 ,5 ,22 
新竹市,東區,女,108225 ,6167 ,947 ,1189 ,1299 ,1395 ,1337 ,7240 ,1699 ,1479 ,1233 ,1488 ,1341 ,6989 ,1432 ,1511 ,1393 ,1345 ,1308 ,6445 ,1328 ,1296 ,1450 ,1265 ,1106 ,6188 ,1298 ,1265 ,1232 ,1177 ,1216 ,5875 ,1167 ,1178 ,1154 ,1134 ,1242 ,7188 ,1190 ,1225 ,1412 ,1626 ,1735 ,10905 ,1859 ,2095 ,2305 ,2316 ,2330 ,10026 ,2088 ,2320 ,2021 ,1879 ,1718 ,8673 ,1755 ,1841 ,1754 ,1726 ,1597 ,7222 ,1444 ,1453 ,1502 ,1430 ,1393 ,6431 ,1350 ,1281 ,1276 ,1247 ,1277 ,5678 ,1105 ,1248 ,1171 ,1109 ,1045 ,4578 ,985 ,1101 ,874 ,853 ,765 ,2751 ,647 ,581 ,435 ,515 ,573 ,2499 ,548 ,508 ,530 ,466 ,447 ,1733 ,403 ,417 ,338 ,310 ,265 ,1048 ,266 ,225 ,189 ,207 ,161 ,458 ,143 ,98 ,83 ,79 ,55 ,114 ,33 ,34 ,20 ,16 ,11 ,17 
新竹市,北區,計,150735 ,7722 ,1329 ,1450 ,1621 ,1733 ,1589 ,8069 ,1969 ,1745 ,1344 ,1483 ,1528 ,7169 ,1500 ,1414 ,1368 ,1426 ,1461 ,8905 ,1664 ,1779 ,1923 ,1825 ,1714 ,9822 ,1933 ,2051 ,2017 ,1955 ,1866 ,9628 ,1935 ,1851 ,1991 ,1855 ,1996 ,10755 ,1914 ,1884 ,2106 ,2375 ,2476 ,14281 ,2717 ,2851 ,2951 ,2947 ,2815 ,12669 ,2610 ,3017 ,2430 ,2362 ,2250 ,11948 ,2384 ,2397 ,2374 ,2451 ,2342 ,11079 ,2270 ,2262 ,2242 ,2086 ,2219 ,10427 ,2219 ,2108 ,2031 ,2034 ,2035 ,9058 ,1867 ,1848 ,1822 ,1780 ,1741 ,7119 ,1611 ,1689 ,1373 ,1318 ,1128 ,4108 ,989 ,877 ,630 ,818 ,794 ,3397 ,761 ,730 ,710 ,642 ,554 ,2192 ,530 ,450 ,476 ,378 ,358 ,1503 ,347 ,314 ,318 ,296 ,228 ,727 ,211 ,177 ,145 ,98 ,96 ,143 ,49 ,36 ,29 ,20 ,9 ,14 
新竹市,北區,男,73638 ,3939 ,686 ,727 ,821 ,870 ,835 ,4227 ,1007 ,911 ,708 ,750 ,851 ,3672 ,749 ,725 ,728 ,726 ,744 ,4648 ,899 ,905 ,997 ,939 ,908 ,5013 ,993 ,1035 ,1033 ,1012 ,940 ,5061 ,1029 ,996 ,1033 ,988 ,1015 ,5231 ,958 ,923 ,1042 ,1169 ,1139 ,6839 ,1302 ,1312 ,1394 ,1413 ,1418 ,6086 ,1217 ,1461 ,1156 ,1146 ,1106 ,5742 ,1124 ,1169 ,1170 ,1184 ,1095 ,5481 ,1108 ,1097 ,1137 ,1036 ,1103 ,5002 ,1098 ,999 ,968 ,950 ,987 ,4184 ,856 ,829 ,859 ,830 ,810 ,3283 ,723 ,776 ,661 ,613 ,510 ,1826 ,473 ,393 ,268 ,337 ,355 ,1370 ,311 ,309 ,273 ,253 ,224 ,882 ,203 ,191 ,193 ,150 ,145 ,685 ,145 ,142 ,147 ,140 ,111 ,387 ,106 ,105 ,74 ,52 ,50 ,73 ,20 ,24 ,17 ,7 ,5 ,7 
新竹市,北區,女,77097 ,3783 ,643 ,723 ,800 ,863 ,754 ,3842 ,962 ,834 ,636 ,733 ,677 ,3497 ,751 ,689 ,640 ,700 ,717 ,4257 ,765 ,874 ,926 ,886 ,806 ,4809 ,940 ,1016 ,984 ,943 ,926 ,4567 ,906 ,855 ,958 ,867 ,981 ,5524 ,956 ,961 ,1064 ,1206 ,1337 ,7442 ,1415 ,1539 ,1557 ,1534 ,1397 ,6583 ,1393 ,1556 ,1274 ,1216 ,1144 ,6206 ,1260 ,1228 ,1204 ,1267 ,1247 ,5598 ,1162 ,1165 ,1105 ,1050 ,1116 ,5425 ,1121 ,1109 ,1063 ,1084 ,1048 ,4874 ,1011 ,1019 ,963 ,950 ,931 ,3836 ,888 ,913 ,712 ,705 ,618 ,2282 ,516 ,484 ,362 ,481 ,439 ,2027 ,450 ,421 ,437 ,389 ,330 ,1310 ,327 ,259 ,283 ,228 ,213 ,818 ,202 ,172 ,171 ,156 ,117 ,340 ,105 ,72 ,71 ,46 ,46 ,70 ,29 ,12 ,12 ,13 ,4 ,7 
新竹市,香山區,計,78016 ,4248 ,774 ,905 ,872 ,902 ,795 ,3265 ,879 ,670 ,523 ,605 ,588 ,3218 ,608 ,534 ,591 ,729 ,756 ,4727 ,859 ,903 ,1072 ,986 ,907 ,5624 ,1141 ,1112 ,1127 ,1087 ,1157 ,5745 ,1129 ,1144 ,1201 ,1093 ,1178 ,6131 ,1114 ,1053 ,1162 ,1395 ,1407 ,7996 ,1588 ,1674 ,1596 ,1585 ,1553 ,6694 ,1445 ,1467 ,1288 ,1291 ,1203 ,6103 ,1223 ,1212 ,1293 ,1215 ,1160 ,5810 ,1159 ,1106 ,1155 ,1197 ,1193 ,5517 ,1172 ,1138 ,1098 ,1085 ,1024 ,4524 ,901 ,938 ,866 ,951 ,868 ,3252 ,809 ,782 ,623 ,530 ,508 ,1842 ,442 ,377 ,328 ,363 ,332 ,1496 ,349 ,324 ,279 ,289 ,255 ,949 ,219 ,189 ,187 ,199 ,155 ,569 ,144 ,130 ,126 ,88 ,81 ,242 ,67 ,72 ,37 ,38 ,28 ,49 ,15 ,13 ,9 ,8 ,4 ,15 
