city,area,gender,total,total_age1,age_0,age_1,age_2,age_3,age_4,total_age2,age_5,age_6,age_7,age_8,age_9,total_age3,age_10,age_11,age_12,age_13,age_14,total_age4,age_15,age_16,age_17,age_18,age_19,total_age5,age_20,age_21,age_22,age_23,age_24,total_age6,age_25,age_26,age_27,age_28,age_29,total_age7,age_30,age_31,age_32,age_33,age_34,total_age8,age35,age_36,age_37,age_38,age_39,total_age9,age_40,age_41,age_42,age_43,age_44,total_age10,age45,age_46,age_47,age_48,age_49,total_age11,age_50,age_51,age_52,age_53,age_54,total_age12,age55,age_56,age_57,age_58,age_59,total_age13,age_60,age_61,age_62,age_63,age_64,total_age14,age65,age_66,age_67,age_68,age_69,total_age15,age_70,age_71,age_72,age_73,age_74,total_age16,age75,age_76,age_77,age_78,age_79,total_age17,age_80,age_81,age_82,age_83,age_84,total_age18,age85,age_86,age_87,age_88,age_89,total_age19,age_90,age_91,age_92,age_93,age_94,total_age20,age95,age_96,age_97,age_98,age_99,total_age21
新竹市,總 計,計,"443,969 ",25077 ,3999 ,4626 ,5227 ,5610 ,5615 ,26749 ,5826 ,6015 ,4950 ,4812 ,5146 ,25078 ,5282 ,4953 ,5001 ,4943 ,4899 ,26862 ,5102 ,5179 ,5769 ,5591 ,5221 ,27855 ,5248 ,5823 ,5801 ,5554 ,5429 ,27515 ,5519 ,5384 ,5523 ,5597 ,5492 ,30457 ,5480 ,5568 ,5680 ,6540 ,7189 ,42360 ,7628 ,8305 ,8815 ,8879 ,8733 ,39629 ,8327 ,8657 ,8170 ,7447 ,7028 ,34855 ,6905 ,7028 ,7016 ,6928 ,6978 ,31462 ,6554 ,6200 ,6300 ,6311 ,6097 ,28982 ,6122 ,5995 ,5641 ,5622 ,5602 ,24747 ,5228 ,4804 ,5041 ,5056 ,4618 ,19625 ,4430 ,4402 ,4074 ,3428 ,3291 ,11140 ,2640 ,2585 ,1816 ,1977 ,2122 ,9184 ,2015 ,2009 ,1800 ,1739 ,1621 ,6063 ,1408 ,1406 ,1163 ,1131 ,955 ,3952 ,928 ,856 ,802 ,754 ,612 ,1877 ,558 ,440 ,358 ,296 ,225 ,431 ,175 ,94 ,89 ,46 ,27 ,69 
新竹市,總 計,男,"219,035 ",12885 ,2045 ,2355 ,2672 ,2919 ,2894 ,13939 ,2999 ,3149 ,2566 ,2486 ,2739 ,13116 ,2839 ,2527 ,2633 ,2547 ,2570 ,13991 ,2657 ,2727 ,3000 ,2873 ,2734 ,14397 ,2722 ,3041 ,2964 ,2873 ,2797 ,14177 ,2821 ,2777 ,2888 ,2888 ,2803 ,14993 ,2795 ,2764 ,2844 ,3135 ,3455 ,20229 ,3641 ,4000 ,4168 ,4294 ,4126 ,19322 ,4010 ,4197 ,3957 ,3684 ,3474 ,17020 ,3354 ,3427 ,3461 ,3380 ,3398 ,15715 ,3294 ,3089 ,3138 ,3131 ,3063 ,14222 ,3031 ,2996 ,2759 ,2714 ,2722 ,11728 ,2572 ,2194 ,2362 ,2398 ,2202 ,9109 ,2087 ,2042 ,1886 ,1578 ,1516 ,5009 ,1227 ,1218 ,806 ,841 ,917 ,3811 ,866 ,848 ,742 ,696 ,659 ,2433 ,562 ,562 ,464 ,465 ,380 ,1767 ,369 ,400 ,369 ,354 ,275 ,934 ,274 ,219 ,199 ,137 ,105 ,205 ,86 ,44 ,43 ,24 ,8 ,33 
新竹市,總 計,女,"224,934 ",12192 ,1954 ,2271 ,2555 ,2691 ,2721 ,12810 ,2827 ,2866 ,2384 ,2326 ,2407 ,11962 ,2443 ,2426 ,2368 ,2396 ,2329 ,12871 ,2445 ,2452 ,2769 ,2718 ,2487 ,13458 ,2526 ,2782 ,2837 ,2681 ,2632 ,13338 ,2698 ,2607 ,2635 ,2709 ,2689 ,15464 ,2685 ,2804 ,2836 ,3405 ,3734 ,22131 ,3987 ,4305 ,4647 ,4585 ,4607 ,20307 ,4317 ,4460 ,4213 ,3763 ,3554 ,17835 ,3551 ,3601 ,3555 ,3548 ,3580 ,15747 ,3260 ,3111 ,3162 ,3180 ,3034 ,14760 ,3091 ,2999 ,2882 ,2908 ,2880 ,13019 ,2656 ,2610 ,2679 ,2658 ,2416 ,10516 ,2343 ,2360 ,2188 ,1850 ,1775 ,6131 ,1413 ,1367 ,1010 ,1136 ,1205 ,5373 ,1149 ,1161 ,1058 ,1043 ,962 ,3630 ,846 ,844 ,699 ,666 ,575 ,2185 ,559 ,456 ,433 ,400 ,337 ,943 ,284 ,221 ,159 ,159 ,120 ,226 ,89 ,50 ,46 ,22 ,19 ,36 
新竹市,東區,計,"214,540 ",13081 ,1939 ,2343 ,2775 ,2960 ,3064 ,15420 ,3219 ,3349 ,2900 ,2845 ,3107 ,14645 ,3098 ,3026 ,3025 ,2781 ,2715 ,13292 ,2619 ,2639 ,2844 ,2717 ,2473 ,12579 ,2470 ,2687 ,2572 ,2456 ,2394 ,12228 ,2510 ,2316 ,2447 ,2437 ,2518 ,13751 ,2444 ,2539 ,2558 ,2997 ,3213 ,20354 ,3557 ,3960 ,4204 ,4318 ,4315 ,19795 ,4162 ,4289 ,4164 ,3743 ,3437 ,16896 ,3415 ,3406 ,3433 ,3284 ,3358 ,14508 ,3025 ,2894 ,2853 ,2920 ,2816 ,12894 ,2721 ,2648 ,2507 ,2478 ,2540 ,10987 ,2354 ,2179 ,2241 ,2249 ,1964 ,8858 ,1988 ,1980 ,1827 ,1548 ,1515 ,5039 ,1183 ,1176 ,840 ,890 ,950 ,4232 ,921 ,925 ,813 ,828 ,745 ,2909 ,676 ,706 ,554 ,538 ,435 ,1905 ,449 ,403 ,378 ,362 ,313 ,901 ,270 ,207 ,172 ,145 ,107 ,228 ,95 ,50 ,47 ,25 ,11 ,38 
新竹市,東區,男,"105,531 ",6712 ,964 ,1185 ,1436 ,1539 ,1588 ,8053 ,1653 ,1766 ,1512 ,1473 ,1649 ,7706 ,1682 ,1557 ,1593 ,1447 ,1427 ,6856 ,1328 ,1358 ,1477 ,1399 ,1294 ,6514 ,1296 ,1393 ,1330 ,1251 ,1244 ,6306 ,1294 ,1181 ,1267 ,1278 ,1286 ,6662 ,1237 ,1242 ,1261 ,1394 ,1528 ,9501 ,1692 ,1896 ,1941 ,2039 ,1933 ,9453 ,1931 ,2022 ,2006 ,1820 ,1674 ,8189 ,1645 ,1624 ,1673 ,1593 ,1654 ,7270 ,1566 ,1436 ,1402 ,1460 ,1406 ,6430 ,1353 ,1321 ,1266 ,1241 ,1249 ,5228 ,1150 ,1018 ,1038 ,1074 ,948 ,4099 ,966 ,939 ,819 ,700 ,675 ,2243 ,545 ,544 ,371 ,379 ,404 ,1724 ,386 ,373 ,327 ,347 ,291 ,1155 ,275 ,273 ,212 ,225 ,170 ,855 ,183 ,188 ,172 ,174 ,138 ,443 ,133 ,101 ,92 ,74 ,43 ,111 ,52 ,22 ,20 ,14 ,3 ,21 
新竹市,東區,女,"109,009 ",6369 ,975 ,1158 ,1339 ,1421 ,1476 ,7367 ,1566 ,1583 ,1388 ,1372 ,1458 ,6939 ,1416 ,1469 ,1432 ,1334 ,1288 ,6436 ,1291 ,1281 ,1367 ,1318 ,1179 ,6065 ,1174 ,1294 ,1242 ,1205 ,1150 ,5922 ,1216 ,1135 ,1180 ,1159 ,1232 ,7089 ,1207 ,1297 ,1297 ,1603 ,1685 ,10853 ,1865 ,2064 ,2263 ,2279 ,2382 ,10342 ,2231 ,2267 ,2158 ,1923 ,1763 ,8707 ,1770 ,1782 ,1760 ,1691 ,1704 ,7238 ,1459 ,1458 ,1451 ,1460 ,1410 ,6464 ,1368 ,1327 ,1241 ,1237 ,1291 ,5759 ,1204 ,1161 ,1203 ,1175 ,1016 ,4759 ,1022 ,1041 ,1008 ,848 ,840 ,2796 ,638 ,632 ,469 ,511 ,546 ,2508 ,535 ,552 ,486 ,481 ,454 ,1754 ,401 ,433 ,342 ,313 ,265 ,1050 ,266 ,215 ,206 ,188 ,175 ,458 ,137 ,106 ,80 ,71 ,64 ,117 ,43 ,28 ,27 ,11 ,8 ,17 
新竹市,北區,計,"151,167 ",7756 ,1309 ,1431 ,1567 ,1747 ,1702 ,8105 ,1799 ,1922 ,1503 ,1434 ,1447 ,7207 ,1577 ,1389 ,1392 ,1437 ,1412 ,8819 ,1617 ,1682 ,1853 ,1881 ,1786 ,9758 ,1776 ,1983 ,2093 ,1974 ,1932 ,9592 ,1869 ,1930 ,1909 ,1999 ,1885 ,10615 ,1928 ,1925 ,1981 ,2253 ,2528 ,14103 ,2587 ,2746 ,2956 ,2944 ,2870 ,12964 ,2674 ,2934 ,2640 ,2420 ,2296 ,11818 ,2275 ,2416 ,2340 ,2414 ,2373 ,11152 ,2375 ,2177 ,2291 ,2196 ,2113 ,10487 ,2226 ,2165 ,2040 ,2041 ,2015 ,9205 ,1947 ,1760 ,1858 ,1878 ,1762 ,7355 ,1593 ,1687 ,1538 ,1308 ,1229 ,4225 ,1013 ,972 ,684 ,721 ,835 ,3418 ,753 ,736 ,690 ,659 ,580 ,2205 ,520 ,490 ,446 ,405 ,344 ,1485 ,347 ,315 ,301 ,295 ,227 ,728 ,211 ,169 ,148 ,116 ,84 ,154 ,63 ,33 ,31 ,19 ,8 ,16 
新竹市,北區,男,"73,809 ",3969 ,697 ,727 ,787 ,894 ,864 ,4216 ,922 ,1006 ,769 ,737 ,782 ,3727 ,839 ,690 ,738 ,741 ,719 ,4604 ,845 ,901 ,975 ,960 ,923 ,5017 ,899 ,1029 ,1040 ,1049 ,1000 ,4971 ,957 ,1001 ,1003 ,1043 ,967 ,5239 ,990 ,948 ,1000 ,1102 ,1199 ,6679 ,1185 ,1308 ,1366 ,1417 ,1403 ,6249 ,1275 ,1414 ,1265 ,1177 ,1118 ,5700 ,1076 ,1163 ,1157 ,1175 ,1129 ,5492 ,1141 ,1078 ,1128 ,1070 ,1075 ,5005 ,1079 ,1077 ,968 ,922 ,959 ,4279 ,966 ,768 ,855 ,871 ,819 ,3387 ,723 ,767 ,726 ,605 ,566 ,1884 ,469 ,453 ,308 ,293 ,361 ,1385 ,321 ,298 ,279 ,246 ,241 ,879 ,206 ,190 ,181 ,169 ,133 ,654 ,131 ,140 ,143 ,134 ,106 ,385 ,105 ,92 ,86 ,52 ,50 ,80 ,30 ,18 ,20 ,9 ,3 ,8 
新竹市,北區,女,"77,358 ",3787 ,612 ,704 ,780 ,853 ,838 ,3889 ,877 ,916 ,734 ,697 ,665 ,3480 ,738 ,699 ,654 ,696 ,693 ,4215 ,772 ,781 ,878 ,921 ,863 ,4741 ,877 ,954 ,1053 ,925 ,932 ,4621 ,912 ,929 ,906 ,956 ,918 ,5376 ,938 ,977 ,981 ,1151 ,1329 ,7424 ,1402 ,1438 ,1590 ,1527 ,1467 ,6715 ,1399 ,1520 ,1375 ,1243 ,1178 ,6118 ,1199 ,1253 ,1183 ,1239 ,1244 ,5660 ,1234 ,1099 ,1163 ,1126 ,1038 ,5482 ,1147 ,1088 ,1072 ,1119 ,1056 ,4926 ,981 ,992 ,1003 ,1007 ,943 ,3968 ,870 ,920 ,812 ,703 ,663 ,2341 ,544 ,519 ,376 ,428 ,474 ,2033 ,432 ,438 ,411 ,413 ,339 ,1326 ,314 ,300 ,265 ,236 ,211 ,831 ,216 ,175 ,158 ,161 ,121 ,343 ,106 ,77 ,62 ,64 ,34 ,74 ,33 ,15 ,11 ,10 ,5 ,8 
新竹市,香山區,計,"78,262 ",4240 ,751 ,852 ,885 ,903 ,849 ,3224 ,808 ,744 ,547 ,533 ,592 ,3226 ,607 ,538 ,584 ,725 ,772 ,4751 ,866 ,858 ,1072 ,993 ,962 ,5518 ,1002 ,1153 ,1136 ,1124 ,1103 ,5695 ,1140 ,1138 ,1167 ,1161 ,1089 ,6091 ,1108 ,1104 ,1141 ,1290 ,1448 ,7903 ,1484 ,1599 ,1655 ,1617 ,1548 ,6870 ,1491 ,1434 ,1366 ,1284 ,1295 ,6141 ,1215 ,1206 ,1243 ,1230 ,1247 ,5802 ,1154 ,1129 ,1156 ,1195 ,1168 ,5601 ,1175 ,1182 ,1094 ,1103 ,1047 ,4555 ,927 ,865 ,942 ,929 ,892 ,3412 ,849 ,735 ,709 ,572 ,547 ,1876 ,444 ,437 ,292 ,366 ,337 ,1534 ,341 ,348 ,297 ,252 ,296 ,949 ,212 ,210 ,163 ,188 ,176 ,562 ,132 ,138 ,123 ,97 ,72 ,248 ,77 ,64 ,38 ,35 ,34 ,49 ,17 ,11 ,11 ,2 ,8 ,15 
