city,area,gender,total,total_age1,age_0,age_1,age_2,age_3,age_4,total_age2,age_5,age_6,age_7,age_8,age_9,total_age3,age_10,age_11,age_12,age_13,age_14,total_age4,age_15,age_16,age_17,age_18,age_19,total_age5,age_20,age_21,age_22,age_23,age_24,total_age6,age_25,age_26,age_27,age_28,age_29,total_age7,age_30,age_31,age_32,age_33,age_34,total_age8,age35,age_36,age_37,age_38,age_39,total_age9,age_40,age_41,age_42,age_43,age_44,total_age10,age45,age_46,age_47,age_48,age_49,total_age11,age_50,age_51,age_52,age_53,age_54,total_age12,age55,age_56,age_57,age_58,age_59,total_age13,age_60,age_61,age_62,age_63,age_64,total_age14,age65,age_66,age_67,age_68,age_69,total_age15,age_70,age_71,age_72,age_73,age_74,total_age16,age75,age_76,age_77,age_78,age_79,total_age17,age_80,age_81,age_82,age_83,age_84,total_age18,age85,age_86,age_87,age_88,age_89,total_age19,age_90,age_91,age_92,age_93,age_94,total_age20,age95,age_96,age_97,age_98,age_99,total_age21
新竹市,總 計,計,445635 ,24988 ,3859 ,4622 ,5078 ,5583 ,5846 ,26882 ,5406 ,6371 ,5452 ,4476 ,5177 ,25178 ,5150 ,5152 ,5113 ,4775 ,4988 ,26812 ,4894 ,5225 ,5372 ,5945 ,5376 ,27483 ,4861 ,5843 ,5726 ,5624 ,5429 ,27473 ,5584 ,5434 ,5436 ,5673 ,5346 ,30230 ,5841 ,5536 ,5563 ,6184 ,7106 ,42100 ,7453 ,8201 ,8735 ,8823 ,8888 ,40356 ,8613 ,8196 ,8834 ,7517 ,7196 ,34893 ,6779 ,6986 ,7084 ,7038 ,7006 ,31554 ,6691 ,6177 ,6337 ,6258 ,6091 ,29156 ,6194 ,6066 ,5695 ,5728 ,5473 ,25102 ,5354 ,4992 ,4970 ,4985 ,4801 ,20041 ,4501 ,4362 ,4350 ,3501 ,3327 ,11426 ,2865 ,2611 ,2122 ,1750 ,2078 ,9377 ,2058 ,2021 ,1826 ,1819 ,1653 ,6197 ,1445 ,1388 ,1189 ,1160 ,1015 ,3948 ,884 ,900 ,777 ,722 ,665 ,1911 ,554 ,453 ,374 ,316 ,214 ,455 ,178 ,109 ,84 ,52 ,32 ,73 
新竹市,總 計,男,219846 ,12857 ,1950 ,2386 ,2591 ,2917 ,3013 ,13949 ,2797 ,3270 ,2861 ,2335 ,2686 ,13211 ,2811 ,2678 ,2641 ,2470 ,2611 ,13960 ,2563 ,2740 ,2799 ,3050 ,2808 ,14229 ,2528 ,3050 ,2960 ,2883 ,2808 ,14167 ,2798 ,2836 ,2818 ,2970 ,2745 ,14902 ,2956 ,2783 ,2783 ,3007 ,3373 ,20100 ,3567 ,3984 ,4135 ,4235 ,4179 ,19680 ,4187 ,3927 ,4312 ,3674 ,3580 ,17041 ,3321 ,3424 ,3431 ,3515 ,3350 ,15743 ,3339 ,3122 ,3127 ,3094 ,3061 ,14326 ,3090 ,3016 ,2785 ,2788 ,2647 ,11906 ,2599 ,2347 ,2304 ,2371 ,2285 ,9340 ,2126 ,2042 ,1992 ,1640 ,1540 ,5127 ,1304 ,1198 ,981 ,741 ,903 ,3890 ,878 ,839 ,767 ,742 ,664 ,2473 ,566 ,550 ,496 ,451 ,410 ,1742 ,358 ,392 ,349 ,343 ,300 ,955 ,263 ,226 ,200 ,160 ,106 ,213 ,78 ,55 ,42 ,28 ,10 ,35 
新竹市,總 計,女,225789 ,12131 ,1909 ,2236 ,2487 ,2666 ,2833 ,12933 ,2609 ,3101 ,2591 ,2141 ,2491 ,11967 ,2339 ,2474 ,2472 ,2305 ,2377 ,12852 ,2331 ,2485 ,2573 ,2895 ,2568 ,13254 ,2333 ,2793 ,2766 ,2741 ,2621 ,13306 ,2786 ,2598 ,2618 ,2703 ,2601 ,15328 ,2885 ,2753 ,2780 ,3177 ,3733 ,22000 ,3886 ,4217 ,4600 ,4588 ,4709 ,20676 ,4426 ,4269 ,4522 ,3843 ,3616 ,17852 ,3458 ,3562 ,3653 ,3523 ,3656 ,15811 ,3352 ,3055 ,3210 ,3164 ,3030 ,14830 ,3104 ,3050 ,2910 ,2940 ,2826 ,13196 ,2755 ,2645 ,2666 ,2614 ,2516 ,10701 ,2375 ,2320 ,2358 ,1861 ,1787 ,6299 ,1561 ,1413 ,1141 ,1009 ,1175 ,5487 ,1180 ,1182 ,1059 ,1077 ,989 ,3724 ,879 ,838 ,693 ,709 ,605 ,2206 ,526 ,508 ,428 ,379 ,365 ,956 ,291 ,227 ,174 ,156 ,108 ,242 ,100 ,54 ,42 ,24 ,22 ,38 
新竹市,東區,計,215566 ,13086 ,1924 ,2322 ,2715 ,2969 ,3156 ,15505 ,2981 ,3600 ,3166 ,2649 ,3109 ,14710 ,3038 ,3196 ,3059 ,2711 ,2706 ,13323 ,2557 ,2671 ,2619 ,2914 ,2562 ,12441 ,2288 ,2701 ,2570 ,2473 ,2409 ,12215 ,2529 ,2372 ,2415 ,2464 ,2435 ,13740 ,2630 ,2522 ,2520 ,2847 ,3221 ,20155 ,3482 ,3871 ,4147 ,4323 ,4332 ,20143 ,4297 ,4038 ,4484 ,3751 ,3573 ,16918 ,3364 ,3363 ,3474 ,3377 ,3340 ,14628 ,3184 ,2801 ,2901 ,2903 ,2839 ,12959 ,2772 ,2656 ,2528 ,2554 ,2449 ,11208 ,2419 ,2210 ,2254 ,2266 ,2059 ,8977 ,1994 ,1953 ,1936 ,1568 ,1526 ,5173 ,1292 ,1184 ,1000 ,778 ,919 ,4316 ,961 ,905 ,836 ,846 ,768 ,2983 ,691 ,683 ,582 ,557 ,470 ,1887 ,409 ,454 ,359 ,336 ,329 ,925 ,276 ,203 ,182 ,156 ,108 ,232 ,82 ,67 ,43 ,25 ,15 ,42 
新竹市,東區,男,105954 ,6724 ,947 ,1184 ,1397 ,1553 ,1643 ,8047 ,1543 ,1842 ,1685 ,1358 ,1619 ,7771 ,1659 ,1698 ,1586 ,1389 ,1439 ,6853 ,1296 ,1377 ,1351 ,1485 ,1344 ,6445 ,1193 ,1376 ,1356 ,1266 ,1254 ,6298 ,1282 ,1237 ,1212 ,1312 ,1255 ,6675 ,1323 ,1261 ,1237 ,1350 ,1504 ,9426 ,1666 ,1865 ,1943 ,2018 ,1934 ,9587 ,1994 ,1875 ,2160 ,1822 ,1736 ,8186 ,1638 ,1630 ,1636 ,1678 ,1604 ,7317 ,1637 ,1421 ,1429 ,1404 ,1426 ,6462 ,1391 ,1317 ,1278 ,1262 ,1214 ,5339 ,1164 ,1054 ,1049 ,1090 ,982 ,4172 ,955 ,942 ,870 ,721 ,684 ,2302 ,584 ,522 ,469 ,325 ,402 ,1751 ,392 ,358 ,340 ,345 ,316 ,1167 ,267 ,267 ,233 ,211 ,189 ,840 ,171 ,199 ,160 ,168 ,142 ,458 ,126 ,104 ,92 ,89 ,47 ,112 ,38 ,35 ,20 ,14 ,5 ,22 
新竹市,東區,女,109612 ,6362 ,977 ,1138 ,1318 ,1416 ,1513 ,7458 ,1438 ,1758 ,1481 ,1291 ,1490 ,6939 ,1379 ,1498 ,1473 ,1322 ,1267 ,6470 ,1261 ,1294 ,1268 ,1429 ,1218 ,5996 ,1095 ,1325 ,1214 ,1207 ,1155 ,5917 ,1247 ,1135 ,1203 ,1152 ,1180 ,7065 ,1307 ,1261 ,1283 ,1497 ,1717 ,10729 ,1816 ,2006 ,2204 ,2305 ,2398 ,10556 ,2303 ,2163 ,2324 ,1929 ,1837 ,8732 ,1726 ,1733 ,1838 ,1699 ,1736 ,7311 ,1547 ,1380 ,1472 ,1499 ,1413 ,6497 ,1381 ,1339 ,1250 ,1292 ,1235 ,5869 ,1255 ,1156 ,1205 ,1176 ,1077 ,4805 ,1039 ,1011 ,1066 ,847 ,842 ,2871 ,708 ,662 ,531 ,453 ,517 ,2565 ,569 ,547 ,496 ,501 ,452 ,1816 ,424 ,416 ,349 ,346 ,281 ,1047 ,238 ,255 ,199 ,168 ,187 ,467 ,150 ,99 ,90 ,67 ,61 ,120 ,44 ,32 ,23 ,11 ,10 ,20 
新竹市,北區,計,151679 ,7710 ,1192 ,1476 ,1492 ,1732 ,1818 ,8143 ,1645 ,1991 ,1688 ,1329 ,1490 ,7253 ,1523 ,1420 ,1443 ,1401 ,1466 ,8748 ,1518 ,1663 ,1797 ,1927 ,1843 ,9615 ,1661 ,1978 ,2048 ,2012 ,1916 ,9564 ,1887 ,1945 ,1871 ,2014 ,1847 ,10481 ,2054 ,1904 ,1935 ,2157 ,2431 ,14150 ,2572 ,2724 ,2936 ,2948 ,2970 ,13193 ,2768 ,2732 ,2905 ,2438 ,2350 ,11820 ,2212 ,2395 ,2377 ,2410 ,2426 ,11129 ,2329 ,2243 ,2308 ,2224 ,2025 ,10555 ,2235 ,2232 ,2058 ,2034 ,1996 ,9277 ,1976 ,1862 ,1801 ,1841 ,1797 ,7555 ,1661 ,1633 ,1649 ,1343 ,1269 ,4318 ,1096 ,989 ,789 ,630 ,814 ,3523 ,765 ,760 ,697 ,694 ,607 ,2231 ,515 ,499 ,437 ,425 ,355 ,1489 ,343 ,322 ,290 ,284 ,250 ,741 ,212 ,185 ,142 ,123 ,79 ,170 ,74 ,33 ,29 ,23 ,11 ,14 
新竹市,北區,男,74116 ,3946 ,624 ,772 ,757 ,888 ,905 ,4230 ,837 ,1047 ,865 ,716 ,765 ,3766 ,833 ,708 ,738 ,743 ,744 ,4574 ,803 ,885 ,937 ,993 ,956 ,4943 ,862 ,1025 ,1025 ,1050 ,981 ,4971 ,958 ,1011 ,1000 ,1052 ,950 ,5186 ,1057 ,943 ,957 ,1073 ,1156 ,6662 ,1188 ,1309 ,1334 ,1406 ,1425 ,6412 ,1389 ,1293 ,1404 ,1172 ,1154 ,5715 ,1063 ,1142 ,1168 ,1192 ,1150 ,5468 ,1113 ,1108 ,1114 ,1117 ,1016 ,5090 ,1104 ,1098 ,972 ,960 ,956 ,4282 ,939 ,839 ,810 ,859 ,835 ,3503 ,773 ,749 ,751 ,635 ,595 ,1917 ,509 ,452 ,353 ,258 ,345 ,1432 ,340 ,294 ,287 ,279 ,232 ,895 ,203 ,191 ,193 ,166 ,142 ,645 ,133 ,133 ,132 ,130 ,117 ,386 ,99 ,96 ,87 ,56 ,48 ,86 ,34 ,16 ,18 ,14 ,4 ,7 
新竹市,北區,女,77563 ,3764 ,568 ,704 ,735 ,844 ,913 ,3913 ,808 ,944 ,823 ,613 ,725 ,3487 ,690 ,712 ,705 ,658 ,722 ,4174 ,715 ,778 ,860 ,934 ,887 ,4672 ,799 ,953 ,1023 ,962 ,935 ,4593 ,929 ,934 ,871 ,962 ,897 ,5295 ,997 ,961 ,978 ,1084 ,1275 ,7488 ,1384 ,1415 ,1602 ,1542 ,1545 ,6781 ,1379 ,1439 ,1501 ,1266 ,1196 ,6105 ,1149 ,1253 ,1209 ,1218 ,1276 ,5661 ,1216 ,1135 ,1194 ,1107 ,1009 ,5465 ,1131 ,1134 ,1086 ,1074 ,1040 ,4995 ,1037 ,1023 ,991 ,982 ,962 ,4052 ,888 ,884 ,898 ,708 ,674 ,2401 ,587 ,537 ,436 ,372 ,469 ,2091 ,425 ,466 ,410 ,415 ,375 ,1336 ,312 ,308 ,244 ,259 ,213 ,844 ,210 ,189 ,158 ,154 ,133 ,355 ,113 ,89 ,55 ,67 ,31 ,84 ,40 ,17 ,11 ,9 ,7 ,7 
新竹市,香山區,計,78390 ,4192 ,743 ,824 ,871 ,882 ,872 ,3234 ,780 ,780 ,598 ,498 ,578 ,3215 ,589 ,536 ,611 ,663 ,816 ,4741 ,819 ,891 ,956 ,1104 ,971 ,5427 ,912 ,1164 ,1108 ,1139 ,1104 ,5694 ,1168 ,1117 ,1150 ,1195 ,1064 ,6009 ,1157 ,1110 ,1108 ,1180 ,1454 ,7795 ,1399 ,1606 ,1652 ,1552 ,1586 ,7020 ,1548 ,1426 ,1445 ,1328 ,1273 ,6155 ,1203 ,1228 ,1233 ,1251 ,1240 ,5797 ,1178 ,1133 ,1128 ,1131 ,1227 ,5642 ,1187 ,1178 ,1109 ,1140 ,1028 ,4617 ,959 ,920 ,915 ,878 ,945 ,3509 ,846 ,776 ,765 ,590 ,532 ,1935 ,477 ,438 ,333 ,342 ,345 ,1538 ,332 ,356 ,293 ,279 ,278 ,983 ,239 ,206 ,170 ,178 ,190 ,572 ,132 ,124 ,128 ,102 ,86 ,245 ,66 ,65 ,50 ,37 ,27 ,53 ,22 ,9 ,12 ,4 ,6 ,17 
